id,ingameId,gear,type,set,rank,level,enhance,mainStatType,mainStatValue,gearScore,dScore,sScore,cScore,maxEnhancementRolls,totalEnhancementRolls,hasSpike,hasModified,bestRole,usefulStatCount,slotPreferredStatCount,mainStatPreferred,quality,reason
11165280332,11165280332,Weapon,weapon,DestructionSet,Epic,85,15,Attack,500.0,59.857142857142854,40.857142857142854,6.0,40.857142857142854,2,5,false,false,DPS,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11165280374,11165280374,Boots,boot,DestructionSet,Epic,90,15,Speed,45.0,73.14285714285714,27.142857142857142,16.0,43.14285714285714,3,5,true,false,DPS,2,1,true,KEEP,Spike with coherent role fit
11165280393,11165280393,Ring,ring,HitSet,Epic,85,15,AttackPercent,60.0,65.0,22.0,35.0,43.0,2,5,false,false,DEBUFFER,3,2,false,REVIEW,Multiple slot-preferred stats but incomplete main-stat fit
11170248148,11170248148,Weapon,weapon,DestructionSet,Epic,90,15,Attack,525.0,74.6,74.6,26.0,74.6,2,5,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11170248149,11170248149,Helmet,helm,DestructionSet,Epic,90,15,Health,2835.0,70.28571428571428,70.28571428571428,14.0,70.28571428571428,3,5,true,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11170248150,11170248150,Armor,armor,DestructionSet,Epic,90,15,Defense,310.0,67.6,47.6,26.0,67.6,2,5,false,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11170248151,11170248151,Boots,boot,DestructionSet,Epic,90,15,AttackPercent,65.0,66.71428571428571,43.71428571428571,29.0,66.71428571428571,2,5,false,false,BRUISER,4,2,false,KEEP,Strong slot role fit with high Gear Score
11170248152,11170248152,Necklace,neck,PenetrationSet,Epic,90,15,CriticalHitDamagePercent,70.0,71.2,63.2,20.0,71.2,2,5,false,false,DPS,3,2,true,KEEP,Strong slot/main-stat role fit
11170248156,11170248156,Ring,ring,PenetrationSet,Epic,90,15,AttackPercent,65.0,64.85714285714286,44.857142857142854,34.0,64.85714285714286,2,5,false,false,BRUISER,4,1,true,REVIEW,One core stat with preferred main stat
11173892246,11173892246,Weapon,weapon,SpeedSet,Epic,85,15,Attack,500.0,60.114285714285714,40.114285714285714,32.0,60.114285714285714,2,5,false,false,BRUISER,4,0,false,REVIEW,Broad role fit with borderline Gear Score
11173892249,11173892249,Helmet,helm,SpeedSet,Epic,90,15,Health,2835.0,61.857142857142854,34.857142857142854,39.0,61.857142857142854,3,5,true,false,BRUISER,4,0,false,REVIEW,Broad role fit with borderline Gear Score
11173892255,11173892255,Armor,armor,SpeedSet,Epic,85,15,Defense,300.0,55.94285714285714,43.94285714285714,18.0,55.94285714285714,3,5,true,false,BRUISER,4,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
11173892256,11173892256,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,71.54285714285714,39.542857142857144,32.0,71.54285714285714,2,5,false,false,BRUISER,4,2,true,KEEP,Strong slot/main-stat role fit
11173892260,11173892260,Necklace,neck,CriticalSet,Epic,90,15,CriticalHitDamagePercent,70.0,74.0,42.0,66.0,74.0,3,5,true,false,BRUISER,4,3,true,KEEP,Exceptional Speed safety rule
11173892265,11173892265,Ring,ring,CriticalSet,Epic,90,15,HealthPercent,65.0,69.0,48.0,37.0,69.0,2,5,false,false,BRUISER,4,1,true,REVIEW,High Gear Score but incomplete role signal
11179435701,11179435701,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,67.68225806451613,0.0,54.0,49.682258064516134,2,5,false,false,BRUISER,2,2,true,KEEP,Strong slot/main-stat role fit
11179544063,11179544063,Helmet,helm,DestructionSet,Epic,90,15,Health,2835.0,66.6,55.6,44.0,55.6,4,5,true,true,DPS,2,0,false,KEEP,Modified substat (safe)
11199746484,11199746484,Weapon,weapon,InjurySet,Epic,88,15,Attack,515.0,70.17142857142858,56.17142857142857,32.0,70.17142857142858,2,5,false,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11199816945,11199816945,Armor,armor,DestructionSet,Epic,90,15,Defense,310.0,69.71428571428572,45.714285714285715,24.0,52.714285714285715,4,5,true,false,BRUISER,3,0,false,REVIEW,High Gear Score but incomplete role signal
11200591293,11200591293,Weapon,weapon,DestructionSet,Epic,90,15,Attack,525.0,73.6,31.6,56.0,73.6,4,5,true,true,BRUISER,4,0,false,KEEP,Modified substat (safe)
11200665230,11200665230,Armor,armor,TorrentSet,Epic,85,15,Defense,300.0,65.85714285714286,38.857142857142854,28.0,38.857142857142854,2,5,false,false,DPS,2,0,false,REVIEW,Broad role fit with borderline Gear Score
11210742005,11210742005,Weapon,weapon,ResistSet,Heroic,90,15,Attack,525.0,66.0,66.0,26.0,66.0,2,4,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11214439465,11214439465,Armor,armor,ImmunitySet,Epic,90,15,Defense,310.0,70.4,62.400000000000006,16.0,70.4,3,5,true,true,BRUISER,4,0,false,KEEP,Modified substat (safe)
11222090157,11222090157,Helmet,helm,DestructionSet,Epic,85,15,Health,2700.0,59.71428571428571,21.71428571428571,26.0,35.71428571428571,2,5,false,false,BRUISER,2,0,false,REVIEW,Broad role fit with borderline Gear Score
11222130272,11222130272,Helmet,helm,SpeedSet,Epic,90,15,Health,2835.0,66.85714285714286,29.857142857142854,37.0,66.85714285714286,3,5,true,false,BRUISER,3,0,false,REVIEW,High Gear Score but incomplete role signal
11222413164,11222413164,Helmet,helm,DestructionSet,Epic,90,15,Health,2835.0,68.14285714285714,68.14285714285714,16.0,68.14285714285714,3,5,true,true,DPS,4,0,false,KEEP,Modified substat (safe)
11223005857,11223005857,Helmet,helm,PenetrationSet,Epic,90,15,Health,2835.0,57.91406593406593,52.857142857142854,8.0,57.91406593406593,3,5,true,true,DPS,3,0,false,KEEP,Modified substat (safe)
11240976047,11240976047,Weapon,weapon,DestructionSet,Epic,90,15,Attack,525.0,65.71428571428571,57.714285714285715,28.0,65.71428571428571,2,5,false,false,DPS,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11241966957,11241966957,Helmet,helm,DestructionSet,Epic,85,15,Health,2700.0,61.57142857142857,33.57142857142857,28.0,54.57142857142857,2,5,false,false,BRUISER,2,0,false,REVIEW,Broad role fit with borderline Gear Score
11242501033,11242501033,Armor,armor,SpeedSet,Epic,85,15,Defense,300.0,52.0,0.0,41.0,29.0,3,5,true,false,SUPPORT,3,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
11242700465,11242700465,Helmet,helm,ImmunitySet,Epic,90,15,Health,2835.0,65.8,40.8,28.0,56.8,2,5,false,true,BRUISER,3,0,false,KEEP,Modified substat (safe)
11243047752,11243047752,Weapon,weapon,ImmunitySet,Epic,90,15,Attack,525.0,69.85714285714286,30.857142857142858,39.0,45.85714285714286,2,5,false,false,DEBUFFER,3,0,false,REVIEW,High Gear Score but incomplete role signal
11243301124,11243301124,Ring,ring,ImmunitySet,Epic,90,15,HealthPercent,65.0,63.0,18.0,40.0,33.0,2,5,false,true,SUPPORT,3,2,true,KEEP,Modified substat (safe)
11243556007,11243556007,Necklace,neck,ImmunitySet,Epic,90,15,HealthPercent,65.0,59.0,18.0,47.0,40.0,2,5,false,true,DEBUFFER,3,1,true,KEEP,Modified substat (safe)
11243582691,11243582691,Ring,ring,ImmunitySet,Epic,90,15,EffectResistancePercent,65.0,61.26124542124542,51.857142857142854,0.0,61.26124542124542,2,5,false,false,DPS,3,1,false,REVIEW,Broad role fit with borderline Gear Score
11253280655,11253280655,Ring,ring,SpeedSet,Epic,90,15,AttackPercent,65.0,69.0,30.0,69.0,55.0,2,5,false,true,SUPPORT,4,3,false,KEEP,Modified substat (safe)
11254029678,11254029678,Ring,ring,SpeedSet,Epic,90,15,HealthPercent,65.0,70.0,30.0,53.0,38.0,3,5,true,false,SUPPORT,3,2,true,KEEP,Exceptional Speed safety rule
11254029839,11254029839,Necklace,neck,SpeedSet,Epic,90,15,HealthPercent,65.0,73.0,34.0,65.0,42.0,3,5,true,false,SUPPORT,3,1,true,KEEP,Exceptional Speed safety rule
11254030265,11254030265,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,76.0,0.0,51.0,34.0,2,5,false,false,BRUISER,2,2,true,KEEP,Strong slot/main-stat role fit
11254172583,11254172583,Helmet,helm,InjurySet,Epic,88,15,Health,2765.0,68.0,34.0,44.0,68.0,2,5,false,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11255623394,11255623394,Weapon,weapon,SpeedSet,Epic,85,15,Attack,500.0,63.0,8.0,49.0,22.0,3,5,true,false,SUPPORT,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11255623594,11255623594,Helmet,helm,SpeedSet,Epic,85,15,Health,2700.0,58.0,12.0,38.0,38.0,2,5,false,false,DEBUFFER,4,0,false,REVIEW,Broad role fit with borderline Gear Score
11255623830,11255623830,Armor,armor,SpeedSet,Epic,90,15,Defense,310.0,73.0,28.0,58.0,58.0,2,5,false,false,DEBUFFER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11257455160,11257455160,Armor,armor,TorrentSet,Epic,85,15,Defense,300.0,54.07224137931034,0.0,51.0,34.07224137931034,3,5,true,false,SUPPORT,3,0,false,DELETE_CANDIDATE,Low-quality spread with weak role signal
11257586494,11257586494,Weapon,weapon,TorrentSet,Epic,85,15,Attack,500.0,62.0,42.0,34.0,42.0,2,5,false,false,DPS,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11261057578,11261057578,Boots,boot,SpeedSet,Epic,85,15,Speed,40.0,60.0,19.0,28.0,47.0,2,5,false,true,BRUISER,2,2,true,KEEP,Modified substat (safe)
11261124191,11261124191,Necklace,neck,SpeedSet,Epic,85,15,AttackPercent,60.0,54.881025641025644,34.8,22.0,38.881025641025644,3,5,true,false,DPS,2,1,true,KEEP,Spike with coherent role fit
11271417346,11271417346,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,70.4,22.400000000000002,40.0,62.400000000000006,2,5,false,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
11271582730,11271582730,Helmet,helm,TorrentSet,Epic,90,15,Health,2835.0,61.86710622710623,48.91428571428571,8.0,61.86710622710623,2,5,false,true,DPS,3,0,false,KEEP,Modified substat (safe)
11272227512,11272227512,Necklace,neck,TorrentSet,Heroic,90,15,CriticalHitDamagePercent,70.0,60.4,36.4,48.0,60.4,2,4,false,true,BRUISER,3,2,true,KEEP,Modified substat (safe)
11272332638,11272332638,Helmet,helm,SpeedSet,Epic,90,15,Health,2835.0,72.14285714285714,54.14285714285714,58.0,54.14285714285714,4,5,true,true,DPS,3,0,false,KEEP,Modified substat (safe)
11272433103,11272433103,Weapon,weapon,ImmunitySet,Epic,90,15,Attack,525.0,70.6,41.6,30.0,41.6,2,5,false,false,DPS,2,0,false,REVIEW,High Gear Score but incomplete role signal
11272495623,11272495623,Necklace,neck,TorrentSet,Epic,90,15,HealthPercent,65.0,61.34497536945813,37.714285714285715,47.0,46.34497536945813,3,5,true,false,BRUISER,2,1,true,KEEP,Exceptional Speed safety rule
11272515411,11272515411,Weapon,weapon,TorrentSet,Epic,90,15,Attack,525.0,60.94285714285714,60.94285714285714,16.0,60.94285714285714,2,5,false,true,DPS,4,0,false,KEEP,Modified substat (safe)
11272537123,11272537123,Weapon,weapon,SpeedSet,Epic,90,15,Attack,525.0,61.91428571428572,61.91428571428572,22.0,61.91428571428572,2,5,false,true,DPS,4,0,false,KEEP,Modified substat (safe)
11272744845,11272744845,Helmet,helm,SpeedSet,Epic,90,15,Health,2835.0,70.0,6.0,47.0,41.0,3,5,true,true,DEBUFFER,3,0,false,KEEP,Modified substat (safe)
11273720843,11273720843,Weapon,weapon,ImmunitySet,Epic,90,15,Attack,525.0,59.37142857142857,59.37142857142857,12.0,59.37142857142857,2,5,false,true,DPS,4,0,false,KEEP,Modified substat (safe)
11273758644,11273758644,Ring,ring,ImmunitySet,Epic,90,15,AttackPercent,65.0,60.85714285714286,22.857142857142858,38.0,33.85714285714286,3,5,true,false,SUPPORT,2,2,false,KEEP,Spike with coherent role fit
11273973155,11273973155,Boots,boot,SpeedSet,Epic,90,15,AttackPercent,65.0,66.0,40.0,60.0,48.0,4,5,true,false,BRUISER,2,2,false,KEEP,Exceptional Speed safety rule
11279738353,11279738353,Armor,armor,InjurySet,Epic,88,15,Defense,310.0,70.85714285714286,40.857142857142854,48.0,70.85714285714286,2,5,false,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11283192803,11283192803,Ring,ring,TorrentSet,Epic,90,15,AttackPercent,65.0,65.35003663003663,57.542857142857144,26.0,65.35003663003663,2,5,false,true,DPS,3,0,true,KEEP,Modified substat (safe)
11283193237,11283193237,Necklace,neck,TorrentSet,Epic,90,15,CriticalHitDamagePercent,70.0,75.0,57.0,36.0,75.0,2,5,false,false,DPS,3,2,true,KEEP,Strong slot/main-stat role fit
11283193692,11283193692,Boots,boot,TorrentSet,Epic,90,15,Speed,45.0,74.74285714285713,66.74285714285715,8.0,74.74285714285713,3,5,true,false,DPS,3,1,true,KEEP,Spike with coherent role fit
11283194253,11283194253,Weapon,weapon,TorrentSet,Epic,90,15,Attack,525.0,74.0,74.0,8.0,74.0,2,5,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11283194589,11283194589,Helmet,helm,TorrentSet,Epic,90,15,Health,2835.0,69.14285714285714,69.14285714285714,22.0,69.14285714285714,2,5,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11283194998,11283194998,Armor,armor,TorrentSet,Epic,90,15,Defense,310.0,75.28571428571428,58.285714285714285,33.0,75.28571428571428,3,5,true,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11296746480,11296746480,Necklace,neck,RageSet,Epic,88,15,CriticalHitDamagePercent,70.0,59.8,36.8,18.0,36.8,2,5,false,true,DPS,3,2,true,KEEP,Modified substat (safe)
11297403832,11297403832,Boots,boot,InjurySet,Epic,88,15,Speed,45.0,62.971428571428575,34.971428571428575,28.0,62.971428571428575,2,5,false,false,BRUISER,4,2,true,KEEP,Strong slot/main-stat role fit
11329155295,11329155295,Ring,ring,InjurySet,Epic,88,15,HealthPercent,65.0,64.2,51.2,37.0,64.2,2,5,false,false,BRUISER,4,1,true,REVIEW,One core stat with preferred main stat
11334160008,11334160008,Necklace,neck,InjurySet,Epic,88,15,CriticalHitDamagePercent,70.0,68.2,37.2,41.0,68.2,3,5,true,false,BRUISER,4,3,true,KEEP,Strong slot/main-stat role fit
11334298232,11334298232,Boots,boot,LifestealSet,Heroic,90,15,Speed,45.0,62.91260073260074,58.74285714285715,0.0,62.91260073260074,2,4,false,true,DPS,3,1,true,KEEP,Modified substat (safe)
11348751948,11348751948,Armor,armor,HealthSet,Heroic,90,15,Defense,310.0,66.0,26.0,66.0,50.0,2,4,false,true,SUPPORT,4,0,false,KEEP,Modified substat (safe)
11361232382,11361232382,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,68.0,17.0,35.0,52.0,3,5,true,false,BRUISER,2,2,true,KEEP,Strong slot/main-stat role fit
11361232384,11361232384,Boots,boot,SpeedSet,Epic,90,15,Speed,45.0,79.0,17.0,35.0,52.0,2,5,false,false,BRUISER,2,2,true,KEEP,Strong slot/main-stat role fit
11361232715,11361232715,Helmet,helm,SpeedSet,Epic,85,15,Health,2700.0,58.0,20.0,32.0,44.0,3,5,true,false,DEBUFFER,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11361232718,11361232718,Helmet,helm,SpeedSet,Epic,90,15,Health,2835.0,74.0,24.0,41.0,57.0,3,5,true,false,DEBUFFER,3,0,false,REVIEW,High Gear Score but incomplete role signal
11368644468,11368644468,Ring,ring,HitSet,Epic,90,15,AttackPercent,65.0,74.0,26.0,52.0,52.0,2,5,false,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
11368644469,11368644469,Ring,ring,HitSet,Epic,85,15,AttackPercent,60.0,55.0,8.0,39.0,39.0,3,5,true,false,BRUISER,3,2,true,KEEP,Strong slot/main-stat role fit
11370135203,11370135203,Weapon,weapon,SpeedSet,Epic,85,15,Attack,500.0,62.0,36.0,23.0,43.0,2,5,false,false,DEBUFFER,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11370135208,11370135208,Weapon,weapon,SpeedSet,Epic,90,15,Attack,525.0,70.0,45.0,22.0,53.0,3,5,true,false,DEBUFFER,3,0,false,REVIEW,High Gear Score but incomplete role signal
11373533205,11373533205,Armor,armor,SpeedSet,Epic,90,15,Defense,310.0,71.0,14.0,63.0,63.0,2,5,false,false,DEBUFFER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11373533206,11373533206,Armor,armor,SpeedSet,Epic,85,15,Defense,300.0,59.0,12.0,52.0,52.0,2,5,false,false,DEBUFFER,4,0,false,REVIEW,Broad role fit with borderline Gear Score
11431135246,11431135246,Weapon,weapon,ProtectionSet,Epic,88,15,Attack,515.0,71.0,24.0,62.0,40.0,2,5,false,false,SUPPORT,3,0,false,REVIEW,High Gear Score but incomplete role signal
11432680196,11432680196,Boots,boot,ProtectionSet,Epic,88,15,HealthPercent,65.0,66.0,16.0,57.0,35.0,2,5,false,false,BRUISER,2,2,true,KEEP,Strong slot/main-stat role fit
11437709961,11437709961,Armor,armor,ProtectionSet,Epic,90,15,Defense,310.0,61.44852216748768,24.457142857142856,29.0,61.44852216748768,3,5,true,false,BRUISER,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11439039667,11439039667,Ring,ring,ProtectionSet,Epic,88,15,HealthPercent,65.0,76.0,26.0,44.0,35.0,3,5,true,false,SUPPORT,3,2,true,KEEP,Strong slot/main-stat role fit
11439041201,11439041201,Necklace,neck,CriticalSet,Epic,88,15,CriticalHitDamagePercent,70.0,75.0,58.0,10.0,58.0,3,5,true,false,DPS,3,2,true,KEEP,Strong slot/main-stat role fit
11439041239,11439041239,Armor,armor,ProtectionSet,Epic,88,15,Defense,310.0,74.0,16.0,74.0,51.0,2,5,false,false,SUPPORT,4,0,false,REVIEW,High Gear Score but incomplete role signal
11440167124,11440167124,Armor,armor,HitSet,Epic,90,15,Defense,310.0,64.85714285714286,24.857142857142858,58.0,64.85714285714286,3,5,true,false,BRUISER,4,0,false,REVIEW,Broad role fit with borderline Gear Score
11441584382,11441584382,Weapon,weapon,CounterSet,Epic,90,15,Attack,525.0,62.942857142857136,62.942857142857136,10.0,62.942857142857136,2,5,false,true,DPS,4,0,false,KEEP,Modified substat (safe)
11445277564,11445277564,Helmet,helm,CriticalSet,Epic,88,15,Health,2765.0,75.05714285714286,75.05714285714286,10.0,75.05714285714286,4,5,true,true,DPS,4,0,false,KEEP,Modified substat (safe)
11445304866,11445304866,Weapon,weapon,DestructionSet,Epic,90,15,Attack,525.0,72.6,72.6,8.0,72.6,2,5,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11448866838,11448866838,Necklace,neck,RevengeSet,Epic,88,15,CriticalHitDamagePercent,70.0,69.2,52.2,43.0,69.2,3,5,true,true,BRUISER,3,2,true,KEEP,Modified substat (safe)
11450978364,11450978364,Helmet,helm,DestructionSet,Epic,90,15,Health,2835.0,72.8,65.8,31.0,72.8,2,5,false,false,DPS,3,0,false,REVIEW,High Gear Score but incomplete role signal
11450979541,11450979541,Armor,armor,HealthSet,Heroic,90,15,Defense,310.0,59.0,44.0,35.0,50.0,2,4,false,false,BRUISER,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11450979921,11450979921,Armor,armor,HealthSet,Epic,90,15,Defense,310.0,70.0,48.0,46.0,70.0,2,5,false,true,BRUISER,4,0,false,KEEP,Modified substat (safe)
11451927654,11451927654,Necklace,neck,DestructionSet,Epic,90,15,CriticalHitDamagePercent,70.0,56.492820512820515,9.0,38.0,23.492820512820515,4,5,true,false,DPS,1,1,true,KEEP,Spike with coherent role fit
11451929651,11451929651,Ring,ring,ImmunitySet,Epic,90,15,HealthPercent,65.0,67.85714285714286,40.857142857142854,40.0,54.857142857142854,2,5,false,false,BRUISER,3,1,true,REVIEW,High Gear Score but incomplete role signal
11451930117,11451930117,Ring,ring,SpeedSet,Epic,90,15,EffectivenessPercent,65.0,68.91645161290323,56.2,18.0,68.91645161290323,2,5,false,false,DPS,3,1,false,REVIEW,High Gear Score but incomplete role signal
11451931376,11451931376,Ring,ring,SpeedSet,Epic,90,15,EffectivenessPercent,65.0,67.0,6.0,67.0,50.0,2,5,false,false,SUPPORT,4,3,false,KEEP,Strong slot role fit with high Gear Score
11454302160,11454302160,Ring,ring,HitSet,Epic,90,15,HealthPercent,65.0,66.0,8.0,50.0,43.0,4,5,true,false,SUPPORT,2,2,true,KEEP,Strong slot/main-stat role fit
11467488520,11467488520,Ring,ring,SpeedSet,Epic,85,15,EffectivenessPercent,60.0,48.80827586206897,16.0,24.0,48.80827586206897,3,5,true,false,DEBUFFER,1,1,true,KEEP,Spike with coherent role fit
11469968786,11469968786,Weapon,weapon,PenetrationSet,Epic,88,15,Attack,515.0,66.02857142857142,66.02857142857142,24.0,66.02857142857142,2,5,false,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11469968796,11469968796,Helmet,helm,PenetrationSet,Epic,88,15,Health,2765.0,71.6,71.6,10.0,71.6,3,5,true,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11481219401,11481219401,Armor,armor,PenetrationSet,Epic,88,15,Defense,310.0,72.74285714285715,58.74285714285715,30.0,72.74285714285715,2,5,false,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11484752170,11484752170,Boots,boot,PenetrationSet,Epic,88,15,Speed,45.0,73.45714285714286,49.457142857142856,24.0,73.45714285714286,2,5,false,false,DPS,3,1,true,REVIEW,High Gear Score but incomplete role signal
11496212639,11496212639,Ring,ring,PenetrationSet,Epic,88,15,AttackPercent,65.0,70.6,49.6,37.0,70.6,2,5,false,false,BRUISER,4,1,true,REVIEW,High Gear Score but incomplete role signal
11496212648,11496212648,Necklace,neck,PenetrationSet,Epic,88,15,CriticalHitDamagePercent,70.0,68.8,60.8,40.0,68.8,3,5,true,false,DPS,3,2,true,KEEP,Exceptional Speed safety rule
11511837109,11511837109,Necklace,neck,CriticalSet,Epic,88,15,CriticalHitDamagePercent,70.0,71.0,56.0,33.0,71.0,3,5,true,false,DPS,3,2,true,KEEP,Strong slot/main-stat role fit
11517078477,11517078477,Weapon,weapon,SpeedSet,Epic,88,15,Attack,515.0,67.0,18.0,59.0,42.0,3,5,true,false,SUPPORT,3,0,false,REVIEW,High Gear Score but incomplete role signal
11519536229,11519536229,Helmet,helm,SpeedSet,Epic,88,15,Health,2765.0,73.0,10.0,58.0,58.0,2,5,false,false,DEBUFFER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11523871639,11523871639,Weapon,weapon,HealthSet,Epic,88,15,Attack,515.0,70.0,10.0,50.0,18.0,3,5,true,false,SUPPORT,3,0,false,REVIEW,High Gear Score but incomplete role signal
11526455004,11526455004,Helmet,helm,HealthSet,Epic,88,15,Health,2765.0,68.0,16.0,68.0,54.0,2,5,false,false,SUPPORT,4,0,false,REVIEW,High Gear Score but incomplete role signal
11530134457,11530134457,Armor,armor,SpeedSet,Epic,88,15,Defense,310.0,64.0,16.0,40.0,40.0,3,5,true,false,DEBUFFER,4,0,false,REVIEW,Broad role fit with borderline Gear Score
11530134458,11530134458,Boots,boot,SpeedSet,Epic,88,15,Speed,45.0,63.0,0.0,42.0,34.0,2,5,false,false,BRUISER,2,2,true,KEEP,Strong slot/main-stat role fit
11545556806,11545556806,Ring,ring,SpeedSet,Epic,88,15,HealthPercent,65.0,75.0,18.0,59.0,35.0,2,5,false,false,SUPPORT,3,2,true,KEEP,Strong slot/main-stat role fit
11545595356,11545595356,Weapon,weapon,CriticalSet,Epic,88,15,Attack,515.0,71.94285714285714,71.94285714285714,10.0,71.94285714285714,3,5,true,false,DPS,4,0,false,REVIEW,High Gear Score but incomplete role signal
11545754139,11545754139,Helmet,helm,DestructionSet,Epic,88,15,Health,2765.0,73.6,73.6,32.0,73.6,3,5,true,false,DPS,4,0,false,KEEP,Exceptional Speed safety rule
11545770738,11545770738,Boots,boot,DestructionSet,Epic,88,15,AttackPercent,65.0,65.97142857142856,52.97142857142857,23.0,65.97142857142856,3,5,true,false,BRUISER,4,2,false,KEEP,Spike with coherent role fit
11545770739,11545770739,Armor,armor,DestructionSet,Epic,88,15,Defense,310.0,72.0,64.0,24.0,72.0,3,5,true,false,BRUISER,4,0,false,REVIEW,High Gear Score but incomplete role signal
11545770741,11545770741,Ring,ring,DestructionSet,Epic,88,15,AttackPercent,65.0,63.2,55.2,36.0,63.2,3,5,true,false,BRUISER,4,1,true,KEEP,Spike with coherent role fit
11554199107,11554199107,Weapon,weapon,HealthSet,Epic,88,15,Attack,515.0,70.0,22.0,62.0,37.0,2,5,false,false,SUPPORT,3,0,false,REVIEW,High Gear Score but incomplete role signal
11557192072,11557192072,Helmet,helm,HealthSet,Epic,88,15,Health,2765.0,75.0,10.0,75.0,34.0,4,5,true,false,SUPPORT,4,0,false,REVIEW,High Gear Score but incomplete role signal
11558057316,11558057316,Ring,ring,ImmunitySet,Epic,90,15,HealthPercent,65.0,54.714285714285715,38.714285714285715,20.0,54.714285714285715,3,5,true,true,BRUISER,3,1,true,KEEP,Modified substat (safe)
11558060637,11558060637,Helmet,helm,TorrentSet,Epic,90,15,Health,2835.0,65.4,14.4,30.0,44.4,2,5,false,false,DEBUFFER,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11558061562,11558061562,Helmet,helm,ImmunitySet,Epic,90,15,Health,2835.0,62.714285714285715,47.714285714285715,10.0,47.714285714285715,2,5,false,true,DPS,3,0,false,KEEP,Modified substat (safe)
11558068193,11558068193,Helmet,helm,CounterSet,Epic,90,15,Health,2835.0,68.4,30.4,54.0,68.4,3,5,true,true,BRUISER,4,0,false,KEEP,Modified substat (safe)
11558068968,11558068968,Helmet,helm,CounterSet,Epic,90,15,Health,2835.0,67.88571428571429,51.885714285714286,24.0,51.885714285714286,2,5,false,true,DPS,3,0,false,KEEP,Modified substat (safe)
11558071731,11558071731,Armor,armor,TorrentSet,Epic,90,15,Defense,310.0,71.25714285714285,53.25714285714285,26.0,71.25714285714285,3,5,true,true,BRUISER,4,0,false,KEEP,Modified substat (safe)
11558074496,11558074496,Armor,armor,ImmunitySet,Epic,90,15,Defense,310.0,65.91428571428571,38.91428571428572,41.0,65.91428571428571,2,5,false,false,BRUISER,4,0,false,REVIEW,Broad role fit with borderline Gear Score
11558075207,11558075207,Armor,armor,CounterSet,Epic,90,15,Defense,310.0,69.0,16.0,35.0,51.0,3,5,true,false,DEBUFFER,3,0,false,REVIEW,High Gear Score but incomplete role signal
11558076452,11558076452,Weapon,weapon,TorrentSet,Epic,90,15,Attack,525.0,71.31428571428572,47.31428571428572,32.0,71.31428571428572,2,5,false,true,BRUISER,4,0,false,KEEP,Modified substat (safe)
11558076910,11558076910,Weapon,weapon,TorrentSet,Epic,90,15,Attack,525.0,67.85714285714286,50.85714285714286,53.0,50.85714285714286,4,5,true,false,DPS,3,0,false,KEEP,Exceptional Speed safety rule
11558077583,11558077583,Weapon,weapon,TorrentSet,Epic,85,15,Attack,500.0,59.2,33.2,40.0,47.2,2,5,false,false,BRUISER,3,0,false,REVIEW,Broad role fit with borderline Gear Score
11558079000,11558079000,Weapon,weapon,DestructionSet,Epic,90,15,Attack,525.0,64.5142857142857,64.5142857142857,8.0,64.5142857142857,3,5,true,true,DPS,4,0,false,KEEP,Modified substat (safe)
